"","domain","twitter_handle"
"2130","columbiadailyherald.com","thedailyherald"
"2131","columbianprogress.com","colprogress"
"2132","columbuspost.com","columbuspost"
"2133","commercial-news.com","commercialnews"
"2134","commercialrecord.com","commercialrec"
"2135","communityadvocate.com","communityadnews"
"2136","communitynewspapers.com","communitypapers"
"2137","communityvoiceks.com","voiceitwichita"
"2138","connectoregonwi.com","oregonobserver1"
"2139","connectsavannah.com","connectsavannah"
"2140","connectstatesboro.com","connectboro"
"2141","coopercrier.com","coopercrier"
"2142","copamonitor.com","maricopamonitor"
"2143","copiahcountycourier.com","copiahcourier"
"2144","corsicanadailysun.com","thedailysun"
"2145","cortlandstandard.net","cortlandstand"
"2146","corydondemocrat.com","corydondemocrat"
"2147","coshoctontribune.com","coshtribune"
"2148","cottonwoodholladayjournal.com","chjgoings"
"2149","countyenews.com","countyenews"
"2150","countytimes.com","thelct"
"2151","courier-herald.com","courierherald"
"2152","courierherald.com","enumclaw_ch"
"2153","couriernews.com","rsvlcourier"
"2154","covingtonleader.com","leader_news"
"2155","covnews.com","covnews"
"2156","craigdailypress.com","craigdailypress"
"2157","crainscleveland.com","crainscleveland"
"2158","crestviewbulletin.com","cnbulletin"
"2159","crittendenpress.blogspot.com","crittendenpress"
"2160","crookstontimes.com","crookstontimes"
"2161","crossroadsnews.com","crnews_dekalb"
"2162","crossville-chronicle.com","crossvillenews"
"2163","crowleypostsignal.com","cps_newsupdates"
"2164","crozetgazette.com","crozetgazette"
"2165","csbj.com","csbizjournal"
"2166","cullmansense.com","cullmansense"
"2167","culturadoor.com","culturadoor"
"2168","culvercityobserver.com","culvercityob"
"2169","current.mnsun.com","suncurrent"
"2170","currentargus.com","ccurrentargus"
"2171","currentincarmel.com","ci_carmel"
"2172","currentinfishers.com","ci_fishers"
"2173","currentinwestfield.com","ci_westfield"
"2174","currentnoblesville.com","ci_noblesville"
"2175","currentzionsville.com","ci_zionsville"
"2176","currypilot.com","currypilot"
"2177","cvrnews.com","chinovalleynews"
"2178","cynthianademocrat.com","cyndemo"
"2179","daily-jeff.com","dailyjeff"
"2180","dailyamerican.com","dailyamerican"
"2181","dailycall.com","thedailycall"
"2182","dailychiefunion.com","dailychiefunion"
"2183","dailycorinthian.com","dailycorinthian"
"2184","dailydem.com","dailydem"
"2185","dailygate.com","dailygatecity"
"2186","dailyiowegian.com","dailyiowegian"
"2187","dailyleader.com","dailyleader"
"2188","dailyleaderextra.com","daily_leader"
"2189","dailypress.net","thedailypress"
"2190","dailyranger.com","thedailyranger"
"2191","dailyrecord.us","dailyrecord_ar"
"2192","dailyrecordnews.com","ellensburgdr"
"2193","dailyreportonline.com","dailyreport"
"2194","dailyrepublicannews.com","drnewsonline"
"2195","dailysentinel.com","dailysentinel"
"2196","dailysunnews.com","dailysunnewswa"
"2197","dailytidings.com","dailytidings"
"2198","dailytimes.com","kerrville"
"2199","dailytrib.com","daily_trib"
"2200","dailytribune.com","dailytrib"
"2201","dailytribune.net","mpdailytribune"
"2202","dailyunion.com","dunews"
"2203","daltondailycitizen.com","thedailycitizen"
"2204","danapointtimes.com","danapointtimes"
"2205","darientimes.com","darientimes"
"2206","darnews.com","darsports"
"2207","dawsonnews.com","dawsonnews"
"2208","daytonatimes.com","daytonatimes"
"2209","dcpostgazette.com","dcpgsports"
"2210","dcspotlight.com","dcspotlight"
"2211","dddnews.com","dailydunklindem"
"2212","ddtonline.com","ddt_news"
"2213","decaturdaily.com","decaturdaily"
"2214","delgazette.com","delgazette"
"2215","delphosherald.com","delphosherald"
"2216","delraynewspaper.com","delraypineapple"
"2217","delrionewsherald.com","drnewsherald"
"2218","demingheadlight.com","demingheadlight"
"2219","denverurbanspectrum.com","dus_tweets"
"2220","denvervoice.org","denvervoice"
"2221","derbyinformer.com","derbyinformer"
"2222","desertdispatch.com","ddispatchnews"
"2223","desototimes.com","desototimes"
"2224","devilslakejournal.com","devilslakejour1"
"2225","dglobe.com","dglobe"
"2226","diaadianews.com","diaadianewslax"
"2227","diariopalmbeach.com","diariopalmbeach"
"2228","dickinsoncountynews.com","dickinsonconews"
"2229","djc.com","seattledjc"
"2230","dodgeglobe.com","dcglobe"
"2231","douglascountysentinel.com","douglassentinel"
"2232","douglasenterprise.net","dglsenterprise"
"2233","downtownexpress.com","downtownexpress"
"2234","draperjournal.com","djgoings"
"2235","duboiscountyherald.com","duboiscoherald"
"2236","duluthbudgeteer.com","duluthbudgeteer"
"2237","duluthshippingnews.com","duluthshipping"
"2238","duncanbanner.com","duncanbanner"
"2239","dundalkeagle.com","thedundalkeagle"
"2240","durangotelegraph.com","dgotelegraph"
"2241","durhamskywriter.com","durhamskywriter"
"2242","duxburyclipper.com","duxburyclipper"
"2243","dziennik.com","nowydziennik"
"2244","dziennikzwiazkowy.com","dzwiazkowy"
"2245","eaglenewsonline.com","bvillemessenger"
"2246","eastaurorabee.com","eastaurorabee"
"2247","eastcountymagazine.org","eastcountymag"
"2248","eastcountytimesonline.com","eastcountytimes"
"2249","easterncoloradoplainsman.com","limonleader"
"2250","easthamptonstar.com","ehstar"
"2251","eastoncourier.com","eastoncourier"
"2252","eastpeoriatimescourier.com","eastpeoriatimes"
"2253","eastsidereviewnews.com","lillienews"
"2254","easyreadernews.com","easyreadernews"
"2255","ebar.com","ebarnews"
"2256","echopress.com","echopress"
"2257","ecmpostreview.com","postreview"
"2258","ecmpublishers.com","suncurrent"
"2259","ecprogress.com","ecprogress"
"2260","effinghamherald.net","effinghamherald"
"2261","egcitizen.com","elkgrovecitizen"
"2262","egpnews.com","egpnews"
"2263","eldoradonews.com","el_newstimes"
"2264","eldoradospringsmo.com","eldoradosun"
"2265","elgincourier.com","elgincourier"
"2266","elizabethton.com","elizstarnews"
"2267","elkintribune.com","elkintribune"
"2268","ellicottvilletimes.com","evilletimes"
"2269","ellsworthamerican.com","ellsamerican"
"2270","ellwoodcityledger.com","ecledger"
"2271","elmundoboston.com","elmundoboston"
"2272","elnuevogeorgia.com","elnuevogeorgia"
"2273","elplaneta.com","elplanetaboston"
"2274","elrenotribune.com","ertribune"
"2275","elsberrydemocrat.com","elsberrydem"
"2276","elsolnews.com","elsolnews"
"2277","eltecolote.org","elteco"
"2278","elyecho.com","tomcoombe8"
"2279","elynews.com","elytimes"
"2280","englewoodindependent.com","englewood_ind"
"2281","enquirerjournal.com","enquirerjournal"
"2282","enterprise-journal.com","theejlive"
"2283","epostpaper.com","postpaper"
"2284","eptrail.com","eptrailgazette"
"2285","erstarnews.com","starnewsmn"
"2286","erwinrecord.net","erwinrecord"
"2287","escalontimes.com","escalontimes"
"2288","esthervilledailynews.com","esthervilledly"
"2289","evanstonroundtable.com","evroundtable"
"2290","examiner-enterprise.com","bartlesvilleee"
"2291","examiner.org","bftexaminer"
"2292","explorebigsky.com","explorebigsky"
"2293","extranews.net","extranewspaper"
"2294","fairborndailyherald.com","fairbornherald"
"2295","fairburyjournalnews.com","fbyjournal"
"2296","fairfaxconnection.com","ffxconnection"
"2297","fairfield-sun.com","fairfieldsun"
"2298","fairfieldcitizenonline.com","ffldcitizen"
"2299","fairfieldsuntimes.com","fairfield_mt"
"2300","farmandranchguide.com","farmranchguide"
"2301","farmersvilletimes.com","farmersville"
"2302","fauquier.com","fauquierdotcom"
"2303","fayettecountyrecord.com","fcr_news"
"2304","fbherald.com","fbheraldsports"
"2305","fcjournal.net","fcnejournal"
"2306","fcnp.com","fcnp_nicholas"
"2307","federalwaymirror.com","fwmirror"
"2308","ferndaleenterprise.us","frndenterprise"
"2309","fillmoregazette.com","fillmoregazette"
"2310","finance-commerce.com","businessmn"
"2311","firesideguard.com","firesideguard"
"2312","flcourier.com","flcourier"
"2313","floydcountytimes.com","floydcotimes"
"2314","fluvannareview.com","fluvannareview"
"2315","folioweekly.com","folioweekly"
"2316","forestlaketimes.com","forestlaketimes"
"2317","forsythnews.com","forsythnews"
"2318","fortmyersbeach.news","island_paper"
"2319","fortstocktonpioneer.com","fspioneer"
"2320","fortworthbusiness.com","fwbusinesspress"
"2321","forwardtimesonline.com","forwardtimes"
"2322","fowlertribune.com","fowlertribune"
"2323","foxbororeporter.com","foxbororeporter"
"2324","frankfortstation.com","frankfrtstation"
"2325","franklincountytimes.com","franklincotimes"
"2326","franklinfavorite.com","franklinfav"
"2327","franoi.com","franoi"
"2328","fredericksburgstandard.com","fbgstandard"
"2329","freemansd.com","freemancourier"
"2330","freepresshouston.com","free_press"
"2331","freepressstandard.com","fpstandard"
"2332","freestonecountytimesonline.com","freestncotimes"
"2333","freeweekly.com","freekly"
"2334","frontdoorsnews.com","frontdoorsnews"
"2335","frostillustrated.com","frostillustrate"
"2336","fstribune.com","fstribune"
"2337","ftleavenworthlamp.com","fortleavenworth"
"2338","fullmeasure.news","fullmeasurenews"
"2339","fultonsun.com","fultonsun"
"2340","fwbusiness.com","fwbusiness"
"2341","gaffneyledger.com","gaffney_ledger"
"2342","galaxgazette.com","galaxnews"
"2343","galenagazette.com","galenagazette"
"2344","galioninquirer.com","galionnews"
"2345","gallatinnews.com","gallatinnews"
"2346","gallupindependent.com","gallupind"
"2347","galvanews.com","galvanews"
"2348","gasconadecountyrepublican.com","gcrepublican"
"2349","gateschilipost.com","messengerpost"
"2350","gazebogazette.com","pcgazebo"
"2351","gazette-tribune.com","gazettetribune"
"2352","gbtribune.com","gb_tribune"
"2353","gcherald.com","gcheraldsports"
"2354","gcnewsgazette.com","gcnewsgazette"
"2355","geneseorepublic.com","gen_republic"
"2356","gilmermirror.com","thegilmermirror"
"2357","glasgowcourier.com","glasgowcourier"
"2358","glasgowdailytimes.com","gdtkynews"
"2359","glensfallschronicle.com","gfchronicle"
"2360","glenviewlantern.com","glenviewlantern"
"2361","golaurens.com","golaurens"
"2362","goldendalesentinel.com","gdalesentinel"
"2363","gotowncrier.com","towncrieronline"
"2364","grahamleader.com","grahamleader"
"2365","grandrapidsmn.com","grheraldreview"
"2366","grantcountypress.com","grantcopress"
"2367","grantky.com","grantcountynews"
"2368","greatfallsconnection.com","marykimm"
"2369","greecepost.com","messengerpost"
"2370","greenecountyheraldonline.com","greenecoherald"
"2371","greenevillesun.com","greenesun"
"2372","greenfieldreporter.com","greenfielddr"
"2373","greenfiretimes.com","greenfiretimes"
"2374","greenvilleadvocate.com","gvilleadvocate"
"2375","greenwich-post.com","greenwichpost"
"2376","groesbeckjournal.com","gbtjournal1"
"2377","grossepointenews.com","gpnewspaper"
"2378","grtimes.com","grtimes"
"2379","grundycountyherald.com","grundycounty"
"2380","gsabusiness.com","gsabusiness"
"2381","gtrnews.com","gtrnews"
"2382","gtweekly.com","goodtimessc"
"2383","guardonline.com","guardonline"
"2384","guilfordgazette.com","guilfordgazette"
"2385","gulfbreezenews.com","gulfbreezenews"
"2386","gunnisontimes.com","gunnisontimes"
"2387","guymondailyherald.com","guymondaily"
"2388","gwinnettcitizen.com","gwinnettcitizen"
"2389","haddonfieldsun.com","haddonfieldsun"
"2390","hammondstar.com","hammondlastar"
"2391","hammontongazette.com","hammgazette"
"2392","hampshirereview.com","hampshirereview"
"2393","hamptonchronicle.com","hamptonchron"
"2394","hamptonroadsmessenger.com","h_r_messenger"
"2395","hannibal.net","hannibalcourier"
"2396","happyherald.com","happyheraldnews"
"2397","harborlightnews.com","harborlightnews"
"2398","harrisondaily.com","harrisondaily"
"2399","hartington.net","cedarconews"
"2400","hattiesburgamerican.com","hburgamerican"
"2401","havenews.com","havenews"
"2402","havredailynews.com","havredaily"
"2403","hawaiireporter.com","hawaiireporter"
"2404","hawaiistar.com","hawaiistar"
"2405","haysfreepress.com","haysfreepress"
"2406","hdnews.net","haysdaily"
"2407","heightsobserver.org","heightsobserver"
"2408","helena-arkansas.com","helenadaily"
"2409","hendersondailynews.com","thehdn"
"2410","hendersondispatch.com","daily_dispatch"
"2411","henriettapost.com","messengerpost"
"2412","herald-progress.com","heraldprogress"
"2413","herald-zeitung.com","newbraunfelshz"
"2414","heraldadvocate.com","herald_advocate"
"2415","heraldchronicle.com","heraldchronicle"
"2416","heraldnews.com","hnnow"
"2417","heraldtimesonline.com","theheraldtimes"
"2418","hermannadvertisercourier.com","thehac"
"2419","hermistonherald.com","hermistonherald"
"2420","herndonconnection.com","herndonconnect"
"2421","hesperiastar.com","hesperiastar"
"2422","hesstonrecord.com","recordtime"
"2423","hhcourier.com","hh_courier"
"2424","hhjonline.com","hhjnews"
"2425","hibbingmn.com","hibbdailytrib"
"2426","highlandernews.com","highlander_news"
"2427","highlandscurrent.com","highlandcurrent"
"2428","highplainsobserver.com","hpocom"
"2429","hightimbertimes.com","hightimbertimes"
"2430","hillcountryherald.net","hcherald"
"2431","hillcountrypassport.com","blanconews"
"2432","hola-arkansas.com","holaarkansas"
"2433","holtonrecorder.net","holtonrecorder"
"2434","homerhorizon.com","homerhorizon"
"2435","hometownargus.com","caledoniaargus"
"2436","hometownfocus.us","hometownfocus"
"2437","hometownjournal.biz","hometownjournal"
"2438","hometownjournal.org","hometownjournal"
"2439","hopewellnews.com","hopewellnews"
"2440","howeenterprise.com","howeenterprise"
"2441","hoylosangeles.com","hoylosangeles"
"2442","hpj.com","highplainsjrnl"
"2443","hplandmark.com","hparklandmark"
"2444","hubcityspokes.com","lamartimes"
"2445","hungryhorsenews.com","hungryhorsenews"
"2446","idacountycourier.com","idacocourier"
"2447","illinoistimes.com","iltimes"
"2448","impactousa.com","impacto_usa"
"2449","indiabulletinusa.com","india_bulletin"
"2450","indianapolisrecorder.com","indyrecorder"
"2451","ingrams.com","ingramsmagazine"
"2452","insidetucsonbusiness.com","azbiz"
"2453","insightnews.com","insightnews"
"2454","inyoregister.com","inyoregister"
"2455","irishamericannews.com","irishnewschgo"
"2456","irishecho.com","irishecho"
"2457","irondequoitpost.com","messengerpost"
"2458","irontontribune.com","irontontribune"
"2459","isanticountynews.com","isanticonews"
"2460","island-reporter.com","captivasanibel"
"2461","islandgazette.net","islandgazette"
"2462","issaquahpress.com","issaquahpress"
"2463","italy.neotrib.com","italyneotribune"
"2464","ivpressonline.com","ivpnews"
"2465","jacksboronewspapers.com","jacksboro_news"
"2466","jacksonadvocateonline.com","jacksonadvocate"
"2467","jacksoncountytimes.net","jctimes"
"2468","jacksonvilleprogress.com","jdprogress"
"2469","jcfloridan.com","jcfloridannews"
"2470","jerseycountyjournal.com","jcjnews"
"2471","jewishaz.com","phxjnews"
"2472","jhnewsandguide.com","jacksonholenews"
"2473","jonews.com","journalopinion"
"2474","journal-advocate.com","sterlingja"
"2475","journal-eureka.com","journaleureka"
"2476","journal-spectator.com","whartonjs"
"2477","journal-times.com","thejournaltimes"
"2478","journalherald.com","calhcojournal"
"2479","journalmpls.com","thejournalmpls"
"2480","journalrecord.com","journalrecord"
"2481","journalreview.com","journalreview"
"2482","journaltribune.com","journaltribune"
"2483","jrbj.biz","joplinrbj"
"2484","julesburgadvocate.com","jlsburgadvocate"
"2485","juliannews.com","juliannews"
"2486","kckansan.com","kckansan"
"2487","kearneycourier.com","kearneycourier"
"2488","keizertimes.com","keizertimes"
"2489","kempercountymessenger.com","kempermessenger"
"2490","kenmarend.com","kenmarenews"
"2491","kentonbee.com","beenewspapers"
"2492","keotaeagle.com","keotaeagle"
"2493","ketchikandailynews.com","kdnsports"
"2494","keypennews.com","keypennews"
"2495","kilgorenewsherald.com","kilgorenews"
"2496","kingfisherpress.net","kingfishertimes"
"2497","kingstreenews.com","kingstreenews"
"2498","kinston.com","kinstonfp"
"2499","kirksvilledailyexpress.com","kvdailyexpress"
"2500","knoxvilledailysun.com","knoxdailysun"
"2501","kodiakdailymirror.com","kdkmirror"
"2502","kokomoherald.com","kokomoherald"
"2503","kokomotribune.com","kokomotribune"
"2504","koreatimes.com","koreatimes"
"2505","kpcnews.com","kpcnews"
"2506","kunamelbanews.com","kunamelbanews"
"2507","labusinessjournal.com","labjcommunity"
"2508","ladysmithnews.com","ladysmithnews"
"2509","lafollettepress.com","lafollettepress"
"2510","lagrandeobserver.com","lagrandenews"
"2511","lagrangenews.com","lagrangenews"
"2512","lajollalight.com","lajollalight"
"2513","lakeconews.com","lakeconews"
"2514","lakecountrysun.com","lakecountrysun"
"2515","lakecountysuburbanlife.com","mysuburbanlife"
"2516","lakegazette.net","lakegazette"
"2517","lakegenevanews.net","lgonline"
"2518","lakenewsonline.com","lakenewsonline"
"2519","lakenormanpublications.com","denverweekly"
"2520","lakeorionreview.com","lakeorionreview"
"2521","lakeplacidnews.com","lakeplacidnews"
"2522","lakepowellchronicle.com","lakepowellchron"
"2523","lakotacountrytimes.com","lakota_timez"
"2524","lamardemocrat.com","lamardemocrat"
"2525","lamesacourier.com","lamesacourier"
"2526","lamorindaweekly.com","lamorindaweekly"
"2527","lancasterbee.com","beenewspapers"
"2528","laprensa-sandiego.org","laprensasd"
"2529","laprensadecolorado.com","laprensadeco"
"2530","laprensanwa.com","laprensalibrear"
"2531","laprensasa.com","laprensa_news"
"2532","laramieboomerang.com","wy_boomerang"
"2533","lascrucesbulletin.com","lcbulletin"
"2534","lasvegas.informermg.com","lvinformer"
"2535","latinodetroit.com","latinopress"
"2536","laurelmountainpost.com","laurelmtnpost"
"2537","lavozarizona.com","lavozaz"
"2538","lavozhispanact.com","lavozhispanact"
"2539","lawattstimes.com","lawattstimes"
"2540","lawrencecountypress.com","lawrencecopress"
"2541","lccentral.com","lccentral"
"2542","leaderadvertiser.com","lclnews"
"2543","leaderlandnews.com","stjosephleader"
"2544","leaderpub.com","cassopolisnews"
"2545","leaderregister.com","leadernewsroom"
"2546","leadertimes.com","http://triblive.com/x/leadertimes/"
"2547","lebanondailyrecord.com","ldrnews"
"2548","lebanondemocrat.com","wilsonconews"
"2549","lebanonenterprise.com","lenterprise"
"2550","ledger-dispatch.com","ledgerdispatch"
"2551","ledgertranscript.com","ledgertrans"
"2552","leesvilledailyleader.com","ldleader"
"2553","lehighacresgazette.us","lehighacresgaze"
"2554","lenconnect.com","lenaweenews"
"2555","lennoxnews.com","lennoxsdnews"
"2556","lewisboroledger.com","lewisboroledger"
"2557","lewiscountyherald.com","lcherald"
"2558","lewistownsentinel.com","thesentinelpa"
"2559","lewisvilletexan.com","lewisvilletexan"
"2560","lexch.com","clipperherald"
"2561","libertylakesplash.com","llsplash"
"2562","libertytribune.com","libertytribune"
"2563","likethedew.com","likethedew"
"2564","lillienews.com","lillienews"
"2565","lincolncountyjournal.com","lincolncounty"
"2566","lincolnherald.net","lincolnherald20"
"2567","lincolnnewsmessenger.com","lincolnnm"
"2568","lincolntimesnews.com","lincolntimes"
"2569","linncountyleader.com","linncoleader"
"2570","littletonindependent.net","littletonindie"
"2571","livingstondaily.com","livingstondaily"
"2572","lmgraphic.com","lmgeditor"
"2573","lockportjournal.com","lockportjournal"
"2574","lockportlegend.com","lockportlegend"
"2575","loganbanner.com","theloganbanner"
"2576","logandaily.com","logandaily"
"2577","lompocrecord.com","lompocrecord"
"2578","londonderrytimes.net","londonderrytime"
"2579","longislandadvance.net","liadvance"
"2580","longislandernews.com","longislandernws"
"2581","lonokenews.net","cabotstarherald"
"2582","losaltosonline.com","latc"
"2583","loscerritosnews.net","cerritosnews"
"2584","louisianapressjournal.com","thelpj"
"2585","lovellchronicle.com","lovell_news"
"2586","lowcountrytoday.com","lowcountrytoday"
"2587","lowndessignal.com","lowndes_signal"
"2588","lsjournal.com","ls_journal"
"2589","lstribune.net","lstribune"
"2590","lucernevalleyleader.com","peterdaynews"
"2591","lufkindailynews.com","lufkindailynews"
"2592","lyonsrecorder.com","lyonsrecorder"
"2593","madison-press.com","themadisonpress"
"2594","madisoncountyrecord.com","madisonrecord"
"2595","madisoncourier.com","madisoncourier"
"2596","madisoniannews.com","madisoniannews"
"2597","madisonparktimes.com","madisonparktime"
"2598","magnatimes.com","magnatimes"
"2599","mahometdaily.com","mahomet_daily"
"2600","maineinsights.com","maineinsights"
"2601","mainelymediallc.com","thecouriernews"
"2602","maldennews.com","maldennews"
"2603","malibusurfsidenews.com","malibunews"
"2604","mammothtimes.com","mamtimes"
"2605","manchesterjournal.com","manjourn"
"2606","manhassetpress.com","manhassetpress"
"2607","mantecabulletin.com","mantecabulletin"
"2608","marcoislandflorida.com","thenewspress"
"2609","margatenews.net","margatenews"
"2610","mariettatimes.com","mariettatimes"
"2611","marinij.com","marinij"
"2612","marinscope.com","marinscopenews"
"2613","marionrecord.com","marionrecord"
"2614","marlindemocrat.com","marlindemocrat"
"2615","marshfieldmail.com","mfieldmail"
"2616","martinezgazette.com","martinezgazette"
"2617","marysvilleonline.net","marysvilletweet"
"2618","maryvilledailyforum.com","thedailyforum"
"2619","masoncountynews.com","masonnews"
"2620","mbj.com","mbjpublications"
"2621","mccookgazette.com","mccookgazette2"
"2622","mcdowellnews.com","mcdowellnews"
"2623","mchnews.com","mchnews"
"2624","mckenzieriverreflectionsnewspaper.com","mckreflections"
"2625","mcleanconnection.com","mcleanconnect"
"2626","mcphersonsentinel.com","macsentinel"
"2627","mcrecord.com","recordreport"
"2628","mcrecordonline.com","madcorecord"
"2629","mdislander.com","themdislander"
"2630","mecktimes.com","themecktimes"
"2631","medina-gazette.com","medinagazette"
"2632","memphisdailynews.com","memphisdaily"
"2633","memphisdemocrat.com","memdemnewspaper"
"2634","mendocinobeacon.com","mendocinobeacon"
"2635","mesquitelocalnews.com","mesquitelocal"
"2636","messengerpaper.com","messengerpaper"
"2637","metroactive.com","metronewspaper"
"2638","metromonthly.net","metromonthly"
"2639","metropolisplanet.com","metroplisplanet"
"2640","metrospirit.com","themetrospirit"
"2641","miami.com","miamicom"
"2642","miamitodaynews.com","miamitodaynews"
"2643","micromediapubs.com","micromediapubs"
"2644","midcountymemo.com","midcountymemo"
"2645","midiaenterprise.com","midiowaenterpri"
"2646","midriversnewsmagazine.com","midriversnews"
"2647","midvalleynews.com","midvalley_news"
"2648","midwestmessenger.com","bcplaindealer"
"2649","milfordbeacon.com","milfordbeaconde"
"2650","militarypress.com","mpnewspaper"
"2651","millburysutton.com","millburysutton"
"2652","millelacscountytimes.com","millelacstimes"
"2653","miltontimes.com","miltontimes"
"2654","mineolaamerican.com","mineolaamerican"
"2655","mineralwellsindex.com","mwindex"
"2656","mininggazette.com","thedmg"
"2657","miniondas.com","miniondas"
"2658","minutemannewscenter.com","fairfieldminute"
"2659","miramesanews.com","miramesanews"
"2660","missionhillgazette.com","mhgazette"
"2661","missionvalleynews.com","missionvllynews"
"2662","missoulanews.bigskypress.com","missoula_indy"
"2663","mitchellrepublic.com","dailyrepublic"
"2664","moabtimes.com","moabtimes"
"2665","moberlymonitor.com","moberlyminews"
"2666","mobridgetribune.com","mobridgetribune"
"2667","mohavedailynews.com","mdnreporter"
"2668","mokenamessenger.com","mokenamessenger"
"2669","monroebuzz.com","tennesseebuzz"
"2670","monroecourier.com","monroecourier"
"2671","monroejournal.com","monroe360"
"2672","monroemonitor.com","monroemonitor"
"2673","montereyherald.com","montereyherald"
"2674","montgomeryherald.com","montheraldnews"
"2675","moorefieldexaminer.com","moorefieldex"
"2676","moorenews.com","mcnewspress"
"2677","moraminn.com","kanabectimes"
"2678","morganhilltimes.com","morganhilltimes"
"2679","morning-times.com","morning_times"
"2680","morrisherald-news.com","morrisherald"
"2681","morrissuntribune.com","morrissuntrib"
"2682","mortontimesnews.com","mortontimesnews"
"2683","moultonadvertiser.com","moultonadv"
"2684","moundcitynews.com","moundcity_news"
"2685","mountainadvocate.com","mtnadvocateky"
"2686","mountainecho.com","mtechowalt"
"2687","mountainenterprise.com","tmenews"
"2688","mountainjackpot.com","tmountainj"
"2689","mountainmessenger.com","mtnmsgr"
"2690","mountvernongazette.com","mtvernongazette"
"2691","mountvernonnews.com","mountvernonnews"
"2692","msgr.com","themsgr"
"2693","mtexpress.com","idahomtexpress"
"2694","mtjulietnews.com","mtjulietnews"
"2695","mtshastanews.com","mtshastanews"
"2696","muncievoice.com","muncievoice"
"2697","mundohispanotn.com","mundohispanotn"
"2698","murrayjournal.com","mjgoings"
"2699","murrayledger.com","murrayledger"
"2700","mv-voice.com","mvvoice"
"2701","mvtelegraph.com","mvtelegraph"
"2702","mvtimes.com","themvtimes"
"2703","mycaldwellcounty.com","caldwellcountyn"
"2704","mycitypaper.com","mycitypapernyc"
"2705","mydailytribune.com","gd_trib"
"2706","mydallaspost.com","tlnews"
"2707","myjohnstownbreeze.com","the_jt_breeze"
"2708","mymonticellonews.net","myadvancenews"
"2709","myprogressnews.com","progressnews"
"2710","mysoutex.com","mysoutex"
"2711","mywaynenews.com","thewayneherald"
"2712","mywebtimes.com","mywebtimes"
"2713","mywindsornow.com","windsornow"
"2714","nashobavalleyvoice.com","nashobavalvoice"
"2715","nashvillecitypaper.com","thecitypaper"
"2716","nationalaffairs.com","nationalaffairs"
"2717","navarrepress.com","navarrepress"
"2718","nelighnews.com","nelighnews"
"2719","neshobademocrat.com","neshobademocrat"
"2720","nevadaappeal.com","nevadaappeal"
"2721","nevadadailymail.com","nevadadailymail"
"2722","nevadaiowajournal.com","nevadajournal"
"2723","newberryobserver.com","thenbonews"
"2724","newcanaannewsonline.com","newcanaannews"
"2725","newkirkherald.com","newkirkherald"
"2726","newlenoxpatriot.com","thenlpatriot"
"2727","newpittsburghcourieronline.com","newpghcourier"
"2728","newpraguetimes.com","messengermonty"
"2729","news-banner.com","newsbanner"
"2730","news-graphic.com","newsgraphic"
"2731","news-herald.net","newsheraldsport"
"2732","news-reporter.com","wwnewsreporter"
"2733","news-sentinel.com","newssentinel"
"2734","news.hjnews.com","hjnews"
"2735","news.pioneergroup.com","lakecountystar"
"2736","news.thesunontheweb.com","thesunontheweb"
"2737","newsandcitizen.com","newsandcitizen"
"2738","newsargus.com","newsargus"
"2739","newsblade.com","news_blade"
"2740","newschief.com","newschiefweb"
"2741","newsdemocrat.com","thenewsdemocrat"
"2742","newsmirror.net","yucaipanewsmirr"
"2743","newsoforange.com","newsoforange"
"2744","newsprogress.com","newsprogress"
"2745","newsregister.com","newsregister"
"2746","newsrepublican.com","newsrepublican"
"2747","newssun.com","thenewssun"
"2748","newstopicnews.com","newstopic"
"2749","newsvirginian.com","newsvirginian"
"2750","newswatchman.com","newswatchman"
"2751","newtoncitizen.com","newton_citizen"
"2752","newtoncountyappeal.com","ncappeal"
"2753","newtoncountytimes.com","newtoncotimes"
"2754","newtondailynews.com","newtondnews"
"2755","newtownbee.com","thenewtownbee"
"2756","nhonews.com","nhonews"
"2757","nichibei.org","nichibei"
"2758","nmspress.com","metrochinese"
"2759","nmtribune.com","nmtribune"
"2760","nodawaynews.com","nodawaynews"
"2761","northbendeagle.com","northbendeagle"
"2762","northbrooktower.com","northbrooktower"
"2763","northcoastcitizen.com","nccitizen"
"2764","northkitsapherald.com","nkherald"
"2765","northlibertyleader.com","nlleadernews"
"2766","nsjonline.com","nsjnews"
"2767","nuggetnews.com","nuggetnewspaper"
"2768","nujournal.com","thejournalmn"
"2769","nutfieldnews.net","nutfieldnews"
"2770","nwestiowa.com","nwestiowareview"
"2771","nwnews.com","wdvlweekly"
"2772","nwobserver.com","mynwobserver"
"2773","oakdaleleader.com","oakdaleleader"
"2774","oakpark.com","oakpark"
"2775","ocbj.com","ocbizjournal"
"2776","och-c.com","osagecounty"
"2777","ogd.com","theoburgjournal"
"2778","ogdenreporter.com","ogdenreporter"
"2779","ojaivalleynews.com","ovn"
"2780","ojornal.com","ojornal1"
"2781","omakchronicle.com","omakchronicle"
"2782","onlinemadison.com","mcjournal"
"2783","opprairie.com","opprairie"
"2784","orangeleader.com","orangeleader13"
"2785","orchardparkbee.com","beenewspapers"
"2786","oriongazette.com","oriongazette"
"2787","orlando-times.com","theorlandotimes"
"2788","oskaloosa.com","oskyherald"
"2789","ospreyobserver.com","ospreyobserver"
"2790","otdowntown.com","otdowntown"
